ma_truong,ma_nganh,ten_nganh,nam
DVB,A1LH,Luật hình sự,2025
DVB,A1LU,Luật,2025
DVB,A1MM,Mạng máy tính và truyền thông dữ liệu,2025
DVB,A1QD,Quản trị doanh nghiệp công nghiệp,2025
DVB,A1QH,Quản trị kinh doanh tổng hợp,2025
DVB,A1QK,Quản lý kinh tế,2025
DVB,A1TC,Công nghệ thông tin,2025
DVD,7140201,Giáo dục Mầm non,2025
DVD,7140202,Giáo dục Tiểu học,2025
DVD,7140206,Giáo dục Thể chất,2025
DVD,7140210,Sư phạm Tin học,2025
DVD,7140221,Sư phạm Âm nhạc,2025
DVD,7140222,Sư phạm Mỹ thuật,2025
DVD,7210104,Đồ họa,2025
DVD,7210205,Thanh nhạc,2025
DVD,7210404,Thiết kế thời trang,2025
DVD,7220201,Ngôn ngữ Anh,2025
DVD,7229042,Quản lý văn hóa,2025
DVD,7310205,Quản lý nhà nước,2025
DVD,7320106,Công nghệ truyền thông,2025
DVD,7320201,Thông tin - Thư viện,2025
DVD,7320201A,Chuyên ngành: Thư viên - Thiết bị trường học,2025
DVD,7320201B,Chuyên ngành: Văn thư - Lưu trữ,2025
DVD,7340404,Quản trị nhân lực,2025
DVD,7380101,Luật,2025
DVD,7760101,Công tác xã hội,2025
DVD,7810101,Du lịch,2025
DVD,7810103,Quản trị dịch vụ du lịch và lữ hành,2025
DVD,7810201,Quản trị khách sạn,2025
DVD,7810301,Quản lý thể dục thể thao,2025
DVD,7810302,Huấn luyện thể thao,2025
DVH,7210205,Thanh nhạc,2025
DVH,7210208,Piano,2025
DVH,7210235,"Đạo diễn điện ảnh, truyền hình",2025
DVH,7210302,"Công nghệ điện ảnh, truyền hình",2025
DVH,7220201,Ngôn ngữ Anh,2025
DVH,7220203,Ngôn ngữ Pháp,2025
DVH,7220204,Ngôn ngữ Trung Quốc Liên kết quốc tế,2025
DVH,7220209,Ngôn ngữ Nhật,2025
DVH,7229030,Văn học,2025
DVH,7310101,Kinh tế,2025
DVH,7310206,Quan hệ quốc tế,2025
DVH,7310301,Xã hội học,2025
DVH,7310401,Tâm lý học,2025
DVH,7310608,Đông phương học,2025
DVH,7310630,Việt Nam học,2025
DVH,7320104,Truyền thông đa phương tiện,2025
DVH,7320108,Quan hệ công chúng,2025
DVH,7340101,Quản trị kinh doanh,2025
DVH,7340115,Marketing,2025
DVH,7340121,Kinh doanh thương mại,2025
DVH,7340122,Thương mại điện tử,2025
DVH,7340201,Tài chính - Ngân hàng,2025
DVH,7340205,Công nghệ tài chính,2025
DVH,7340301,Kế toán,2025
DVH,7340302,Kiểm toán,2025
DVH,7340404,Quản trị nhân lực,2025
DVH,7380101,Luật,2025
DVH,7380107,Luật Kinh tế,2025
DVH,7420201,Công nghệ sinh học,2025
DVH,7480101,Khoa học máy tính,2025
DVH,7480102,Mạng máy tính và Truyền thông,2025
DVH,7480201,Công nghệ thông tin,2025
DVH,7510605,Logistics và Quản lý chuỗi cung ứng,2025
DVH,7520207,Kỹ thuật Điện tử - Viễn thông,2025
DVH,7520320,Kỹ thuật môi trường,2025
DVH,7540101,Công nghệ thực phẩm,2025
DVH,7580201,Kỹ thuật xây dựng,2025
DVH,7720301,Điều dưỡng,2025
DVH,7810101,Du lịch,2025
DVH,7810103,Quản trị dịch vụ du lịch và lữ hành,2025
DVH,7810201,Quản trị khách sạn,2025
DVH,7810202,Quản trị nhà hàng và dịch vụ ăn uống,2025
DVL,7210205,Thanh nhạc,2025
DVL,7210208,Piano,2025
DVL,7210234,"Diễn viên kịch, điện ảnh - truyền hình",2025
DVL,7210235,"Đạo diễn điện ảnh, truyền hình",2025
DVL,7210302,"Công nghệ điện ảnh, truyền hình",2025
DVL,7210402,Thiết kế công nghiệp,2025
DVL,7210403,Thiết kế đồ họa,2025
DVL,7210404,Thiết kế thời trang,2025
DVL,7210409,Thiết kế Mỹ thuật số,2025
DVL,7220201,Ngôn ngữ Anh,2025
DVL,7220204,Ngôn ngữ Trung Quốc,2025
DVL,7220210,Ngôn ngữ Hàn Quốc,2025
DVL,7229030,Văn học,2025
DVL,7310106,Kinh tế quốc tế,2025
DVL,7310401,Tâm lý học,2025
DVL,7310608,Đông phương học,2025
DVL,7320104,Truyền thông đa phương tiện,2025
DVL,7320106,Công nghệ truyền thông,2025
DVL,7320108,Quan hệ công chúng,2025
DVL,7340101,Quản trị kinh doanh,2025
DVL,7340115,Marketing,2025
DVL,7340116,Bất động sản,2025
DVL,7340120,Kinh doanh quốc tế,2025
DVL,7340121,Kinh doanh thương mại,2025
DVL,7340122,Thương mại điện tử,2025
DVL,7340201,Tài chính - Ngân hàng,2025
DVL,7340205,Công nghệ tài chính,2025
DVL,7340301,Kế toán,2025
DVL,7380101,Luật,2025
DVL,7380107,Luật kinh tế,2025
DVL,7420201,Công nghệ sinh học,2025
DVL,7420205,Công nghệ sinh học y dược,2025
DVL,7420207,Công nghệ thẩm mỹ,2025
DVL,7460108,Khoa học dữ liệu,2025
DVL,7480102,Mạng máy tính và truyền thông dữ liệu,2025
DVL,7480103,Kỹ thuật phần mềm,2025
DVL,7480104,Hệ thống thông tin,2025
DVL,7480201,Công nghệ thông tin,2025
DVL,7510205,Công nghệ kỹ thuật ô tô,2025
DVL,7510301,"Công nghệ kỹ thuật điện, điện tử",2025
DVL,7510406,Công nghệ kỹ thuật môi trường,2025
DVL,7510605,Logistics và quản lý chuỗi cung ứng,2025
DVL,7520114,Kỹ thuật cơ điện tử,2025
DVL,7520115,Kỹ thuật nhiệt,2025
DVL,7520120,Kỹ thuật hàng không,2025
DVL,7540101,Công nghệ thực phẩm,2025
DVL,7580101,Kiến trúc,2025
DVL,7580108,Thiết kế nội thất,2025
DVL,7580201,Kỹ thuật xây dựng,2025
DVL,7580302,Quản lý xây dựng,2025
DVL,7720101,Y khoa,2025
DVL,7720201,Dược học,2025
DVL,7720301,Điều dưỡng,2025
DVL,7720501,Răng - Hàm - Mặt,2025
DVL,7720601,Kỹ thuật xét nghiệm y học,2025
DVL,7810101,Du lịch,2025
DVL,7810103,Quản trị dịch vụ du lịch và lữ hành,2025
DVL,7810201,Quản trị khách sạn,2025
DVL,7810202,Quản trị nhà hàng và Dịch vụ ăn uống,2025
DVP,7220201,Ngôn ngữ Anh,2025
DVP,7220204,Ngôn ngữ Trung Quốc,2025
DVP,7220210,Ngôn ngữ Hàn Quốc,2025
DVP,7310106,Kinh tế quốc tế,2025
DVP,7320104,Truyền thông đa phương tiện,2025
DVP,7340101,Quản trị kinh doanh,2025
DVP,7340122,Thương mại điện tử,2025
DVP,7340201,Tài chính - Ngân hàng,2025
DVP,7340301,Kế toán,2025
DVP,7380107,Luật kinh tế,2025
DVP,7480201,Công nghệ thông tin,2025
DVP,7510205,Công nghệ kỹ thuật ô tô,2025
DVP,7510605,Logistics và quản lý chuỗi cung ứng,2025
DVP,7720201,Dược học,2025
DVP,7720301,Điều dưỡng,2025
DVP,7810103,Quản trị dịch vụ du lịch và lữ hành,2025
DVT,7210201,Âm nhạc học,2025
DVT,7210210,Biểu diễn nhạc cụ truyền thống,2025
DVT,7220106,Ngôn ngữ Khmer,2025
DVT,7220201,Ngôn ngữ Anh,2025
DVT,7220204,Ngôn ngữ Trung Quốc,2025
DVT,7229040,Văn hóa học,2025
DVT,7310101,Kinh tế,2025
DVT,7310201,Chính trị học,2025
DVT,7310205,Quản lý nhà nước,2025
DVT,7340101,Quản trị kinh doanh,2025
DVT,7340122,Thương mại điện tử,2025
DVT,7340201,Tài chính - Ngân hàng,2025
DVT,7340301,Kế toán,2025
DVT,7340406,Quản trị văn phòng,2025
DVT,7380101,Luật,2025
DVT,7420201,Công nghệ sinh học,2025
DVT,7480107,Trí tuệ nhân tạo,2025
DVT,7480201,Công nghệ thông tin,2025
DVT,7510102,Công nghệ kỹ thuật công trình xây dựng,2025
DVT,7510201,Công nghệ kỹ thuật cơ khí,2025
DVT,7510203,Công nghệ kỹ thuật cơ điện tử,2025
DVT,7510205,Công nghệ kỹ thuật ô tô,2025
DVT,7510301,"Công nghệ kỹ thuật điện, điện tử",2025
DVT,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,2025
DVT,7510401,Công nghệ kỹ thuật hóa học,2025
DVT,7510605,Logistics và Quản lý chuỗi cung ứng,2025
DVT,7520320,Kỹ thuật môi trường,2025
DVT,7540101,Công nghệ thực phẩm,2025
DVT,7580205,Kỹ thuật xây dựng công trình giao thông,2025
DVT,7620101,Nông nghiệp,2025
DVT,7620112,Bảo vệ thực vật,2025
DVT,7620301,Nuôi trồng thủy sản,2025
DVT,7640101,Thú y,2025
DVT,7720101,Y khoa,2025
DVT,7720110,Y học dự phòng,2025
DVT,7720201,Dược học,2025
DVT,7720203,Hóa dược,2025
DVT,7720301,Điều dưỡng,2025
DVT,7720501,Răng - Hàm - Mặt,2025
DVT,7720601,Kỹ thuật xét nghiệm y học,2025
DVT,7720602,Kỹ thuật hình ảnh y học,2025
DVT,7720603,Kỹ thuật phục hồi chức năng,2025
DVT,7720701,Y tế công cộng,2025
DVT,7760101,Công tác xã hội,2025
DVT,7810103,Quản trị dịch vụ du lịch và lữ hành,2025
DVT,7810301,Quản lý thể dục thể thao,2025
DVT,7850101,Quản lý tài nguyên và môi trường,2025
DYD,7220201,Ngôn ngữ Anh,2025
DYD,7310401,Tâm lý học,2025
DYD,7310608,Đông phương học,2025
DYD,7320108,Quan hệ công chúng,2025
DYD,7340101,Quản trị kinh doanh,2025
DYD,7380107,Luật kinh tế,2025
DYD,7420201,Công nghệ sinh học,2025
DYD,7480201,Công nghệ thông tin,2025
DYD,7510205,Công nghệ kỹ thuật ô tô,2025
DYD,7520114,Kỹ thuật cơ điện tử,2025
DYD,7540101,Công nghệ thực phẩm,2025
DYD,7580101,Kiến trúc,2025
DYD,7580108,Thiết kế nội thất,2025
DYD,7720101,Y khoa,2025
DYD,7720201,Dược học,2025
DYD,7720301,Điều dưỡng,2025
DYD,7810103,Quản trị dịch vụ du lịch và lữ hành,2025
DYH,7720101,Y khoa,2025
DYH,7720201,Dược học,2025
EIU,7310101,Kinh tế,2025
EIU,7340101,Quản trị kinh doanh,2025
EIU,7480102,Mạng máy tính và truyền thông dữ liệu,2025
EIU,7480103,Kỹ thuật phần mềm,2025
EIU,7520103,Kỹ thuật cơ khí,2025
EIU,7520114,Kỹ thuật cơ điện tử,2025
EIU,7520201,Kỹ thuật điện,2025
EIU,7520207,Kỹ thuật điện tử – viễn thông,2025
EIU,7520216,Kỹ thuật điều khiển và tự động hóa,2025
EIU,7720301,Điều dưỡng,2025
ETU,7210403,Thiết kế đồ họa,2025
ETU,7210404,Thiết kế thời trang,2025
ETU,7220201,Ngôn ngữ Anh,2025
ETU,7220204,Ngôn ngữ Trung Quốc,2025
ETU,7320104,Truyền thông đa phương tiện,2025
ETU,7320108,Quan hệ công chúng,2025
ETU,7340101,Quản trị kinh doanh,2025
ETU,7340122,Thương mại điện tử,2025
ETU,7340201,Tài chính Ngân hàng,2025
ETU,7340301,Kế toán,2025
ETU,7380107,Luật kinh tế,2025
ETU,7480201,Công nghệ thông tin,2025
ETU,7510605,Logistics & Quản lý chuỗi cung ứng,2025
ETU,7520130,Kỹ thuật ô tô,2025
ETU,7580108,Thiết kế nội thất,2025
ETU,7720101,Y khoa,2025
ETU,7720115,Y học Cổ truyền,2025
ETU,7720201,Dược học,2025
ETU,7720301,Điều dưỡng,2025
ETU,7810103,Quản trị dịch vụ Du lịch và Lữ hành,2025
ETU,7810201,Quản trị khách sạn,2025
FBU,7220201,Ngôn ngữ Anh,2025
FBU,7220204,Ngôn ngữ Tiếng Trung,2025
FBU,7340101,Quản trị kinh doanh,2025
FBU,7340120,Kinh doanh quốc tế,2025
FBU,7340121,Kinh doanh thương mại,2025
FBU,7340201,Tài chính - Ngân hàng,2025
FBU,7340301,Kế toán,2025
FBU,7340302,Kiểm toán,2025
FBU,7380107,Luật kinh tế,2025
FBU,7480201,Công nghệ thông tin,2025
GDU,7220201,Ngôn ngữ Anh,2025
GDU,7220204,Ngôn ngữ Trung quốc,2025
GDU,7310401,Tâm lý học,2025
GDU,7310608,Đông phương học,2025
GDU,7320104,Truyền thông đa phương tiện,2025
GDU,7320106,Công nghệ truyền thông,2025
GDU,7320108,Quan hệ công chúng,2025
GDU,7340101,Quản trị kinh doanh,2025
GDU,7340115,Marketing,2025
GDU,7340120,Kinh doanh quốc tế,2025
GDU,7340121,Kinh doanh thương mại,2025
GDU,7340122,Thương mại điện tử,2025
GDU,7340201,Tài chính - ngân hàng,2025
GDU,7340205,Công nghệ tài chính,2025
GDU,7340301,Kế toán,2025
GDU,7380101,Luật,2025
GDU,7380107,Luật kinh tế,2025
GDU,7480102,Mạng máy tính & truyền thông dữ liệu,2025
GDU,7480103,Kỹ thuật phần mềm,2025
GDU,7480107,Trí tuệ nhân tạo,2025
GDU,7480201,Công nghệ thông tin,2025
GDU,7510605,Logistics & quản lý chuỗi cung ứng,2025
GDU,7720501,Răng - Hàm - Mặt,2025
GDU,7810103,Quản trị dịch vụ du lịch & lữ hành,2025
GDU,7810201,Quản trị khách sạn,2025
GHA,7220201,Ngôn ngữ Anh,2025
GHA,7310101,"Kinh tế (chuyên ngành: kinh tế và quản lý đầu tư, kinh tế bưu chính viễn thông)",2025
GHA,7340101,Quản trị kinh doanh,2025
GHA,7340101 QT,Quản trị kinh doanh (Chương trình CLC Quản trị kinh doanh Việt-Anh),2025
GHA,7340201,Tài chính - Ngân hàng,2025
GHA,7340301,Kế toán (chuyên ngành Kế toán tổng hợp),2025
GHA,7340301 QT,Kế toán (Chương trình CLC Kế toán tổng hợp Việt-Anh),2025
GHA,7460112,Toán ứng dụng (chuyên ngành toán tin ứng dụng),2025
GHA,7480101,Khoa học máy tính,2025
GHA,7480106,"Kỹ thuật máy tính (theo hướng chuyên sâu vi mạch bán dẫn, bao gồm lớp kỹ sư tài năng)",2025
GHA,7480201,Công nghệ thông tin,2025
GHA,7480201 QT,Công nghệ thông tin (Chương trình CLC Công nghệ thông tin Việt-Anh),2025
GHA,7510605,Logistics và quản lý chuỗi cung ứng,2025
GHA,7520103,"Kỹ thuật cơ khí (chuyên ngành: Công nghệ chế tạo cơ khí, Tự động hoá thiết kế cơ khí)",2025
GHA,7520103 QT,Kỹ thuật cơ khí (Chương trình CLC Cơ khí ô tô Việt - Anh),2025
GHA,7520107,Kỹ thuật robot (chuyên ngành Kỹ thuật robot và trí tuệ nhân tạo),2025
GHA,7520114,Kỹ thuật cơ điện tử,2025
GHA,7520115,Kỹ thuật nhiệt (chuyên ngành: Kỹ thuật nhiệt lạnh và điều hoà không khí),2025
GHA,7520116,"Kỹ thuật cơ khí động lực (chuyên ngành: Kỹ thuật phương tiện đường sắt, Máy xây dựng, Kỹ thuật máy động lực)",2025
GHA,7520116 ĐS,Kỹ thuật cơ khí động lực (chuyên ngành Kỹ thuật phương tiện đường sắt tốc độ cao),2025
GHA,7520130,Kỹ thuật ô tô (bao gồm lớp kỹ sư tài năng),2025
GHA,7520201,"Kỹ thuật điện (chuyên ngành: Trang bị điện trong công nghiệp và GTVT, Hệ thống điện trong giao thông và công nghiệp)",2025
GHA,7520201 ĐS,"Kỹ thuật điện (chuyên ngành Hệ thống điện đường sắt tốc độ cao, đường sắt đô thị)",2025
GHA,7520207,"Kỹ thuật điện tử - viễn thông (chuyên ngành: Kỹ thuật viễn thông, Kỹ thuật thông tin và truyền thông, Kỹ thuật điện tử và tin học công nghiệp)",2025
GHA,7520216,Kỹ thuật điều khiển và tự động hoá (chuyên ngành: Tự động hoá),2025
GHA,7520216 ĐS,Kỹ thuật điều khiển và tự động hoá (chuyên ngành Điều khiển và thông tin tín hiệu đường sắt hiện đại),2025
GHA,7520216-GTTM,Kỹ thuật điều khiển và tự động hoá (chuyên ngành Hệ thống giao thông thông minh),2025
GHA,7520320,Kỹ thuật môi trường,2025
GHA,7580101,Kiến trúc,2025
GHA,7580106,Quản lý đô thị và công trình,2025
GHA,7580201,"Kỹ thuật xây dựng (chuyên ngành: Xây dựng dân dụng và công nghiệp, Kết cấu xây dựng, Vật liệu và công nghệ xây dựng)",2025
GHA,7580201 QT,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình GT),2025
GHA,7580202,Kỹ thuật xây dựng công trình thủy,2025
GHA,7580205,"Kỹ thuật xây dựng công trình giao thông (chuyên ngành: Cầu đường bộ, Đường bộ và kỹ thuật giao thông, Cầu và kết cấu, ĐS/ ĐS đô thị, XD sân bay cảng hàng không, Công trình GT đô thị)",2025
GHA,7580205 QT,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Công trình giao thông đô thị Việt-Nhật),2025
GHA,7580205 ĐS,Kỹ thuật xây dựng công trình giao thông (chuyên ngành đường sắt tốc độ cao),2025
GHA,7580210,Kỹ thuật cơ sở hạ tầng (chuyên ngành: cơ sở hạ tầng kỹ thuật đô thị),2025
GHA,7580215,Kỹ thuật an toàn giao thông (Ngành tuyển sinh các năm trước: Công nghệ kỹ thuật giao thông - Chuyên ngành: Kỹ thuật an toàn giao thông),2025
GHA,7580301,Kinh tế xây dựng (chuyên ngành: Kinh tế và quản lý đầu tư xây dựng),2025
GHA,7580301 QT,Kinh tế xây dựng (Chương trình CLC Kinh tế xây dựng công trình GT Việt-Anh),2025
GHA,7580302,Quản lý xây dựng,2025
GHA,7580302 QT,Quản lý xây dựng (Chương trình CLC Quản lý xây dựng Việt - Anh),2025
GHA,7810103,Quản trị dịch vụ du lịch và lữ hành,2025
GHA,7840101,"Khai thác vận tải (chuyên ngành: Vận tải - Thương mại quốc tế, Quy hoạch và quản lý GTVT đô thị, Vận tải - Kinh tế đường bộ và thành phố, Vận tải đường sắt)",2025
GHA,7840101 ĐS,"Khai thác vận tải (chuyên ngành Khai thác và quản lý đường sắt tốc độ cao, Khai thác và quản lý đường sắt đô thị)",2025
GHA,7840104,"Kinh tế vận tải (chuyên ngành: Kinh tế vận tải ô tô, Kinh tế vận tải hàng không, Kinh tế vận tải đường sắt, Kinh tế vận tải thuỷ bộ)",2025
GNT,7140221,Sư phạm Âm nhạc,2025
GNT,7140222,Sư phạm Mỹ thuật,2025
GNT,7210103,Hội họa,2025
GNT,7210205,Thanh nhạc,2025
GNT,7210208,Piano,2025
GNT,7210234,Diễn viên kịch-điện ảnh,2025
GNT,7210403,Thiết kế đồ họa,2025
GNT,7210404,Thiết kế Thời trang,2025
GNT,7229042,Quản lý văn hóa,2025
GNT,7540204,Công nghệ may,2025
GNT,7760101,Công tác xã hội,2025
GNT,7810101,Du lịch,2025
GSA,7340101,Quản trị kinh doanh,2025
GSA,7340120,Kinh doanh quốc tế,2025
GSA,7340201,Tài chính - Ngân hàng,2025
GSA,7340301,Kế toán (chuyên ngành Kế toán tổng hợp),2025
GSA,7480106,Kỹ thuật máy tính (theo hướng chuyên sâu vi mạch bán dẫn),2025
GSA,7480201,Công nghệ thông tin,2025
GSA,7510605,Logistics và Quản lý chuỗi cung ứng,2025
GSA,7520114,Kỹ thuật cơ điện tử,2025
GSA,7520116,"Kỹ thuật cơ khí động lực (chuyên ngành: Máy xây dựng, Kỹ thuật máy động lực)",2025
