school_code,major_code,major_name,combo,score,scale,method,year,note,source,source_url
TCT,7580205,Kỹ thuật xây dựng,A01,15.00,,THPTQG,2020,Công trình giao thông,daniele15,
TCT,7620103,Khoa học đất,A00,15.00,,THPTQG,2020,,daniele15,
TCT,7620103,Khoa học đất,B00,15.00,,THPTQG,2020,,daniele15,
TCT,7620103,Khoa học đất,D07,15.00,,THPTQG,2020,,daniele15,
TCT,7620103,Khoa học đất,D08,15.00,,THPTQG,2020,,daniele15,
TCT,7620105,Chăn nuôi,A00,15.00,,THPTQG,2020,,daniele15,
TCT,7620105,Chăn nuôi,A02,15.00,,THPTQG,2020,,daniele15,
TCT,7620105,Chăn nuôi,B00,15.00,,THPTQG,2020,,daniele15,
TCT,7620105,Chăn nuôi,D08,15.00,,THPTQG,2020,,daniele15,
TCT,7620109,Nông học,B00,19.00,,THPTQG,2020,,daniele15,
TCT,7620109,Nông học,D07,19.00,,THPTQG,2020,,daniele15,
TCT,7620109,Nông học,D08,19.00,,THPTQG,2020,,daniele15,
TCT,7620110,Khoa học cây trồng,A02,15.00,,THPTQG,2020,,daniele15,
TCT,7620110,Khoa học cây trồng,B00,15.00,,THPTQG,2020,,daniele15,
TCT,7620110,Khoa học cây trồng,D07,15.00,,THPTQG,2020,,daniele15,
TCT,7620110,Khoa học cây trồng,D08,15.00,,THPTQG,2020,,daniele15,
TCT,7620112,Bảo vệ thực vật,B00,16.00,,THPTQG,2020,,daniele15,
TCT,7620112,Bảo vệ thực vật,D07,16.00,,THPTQG,2020,,daniele15,
TCT,7620112,Bảo vệ thực vật,D08,16.00,,THPTQG,2020,,daniele15,
TCT,7620113,Công nghệ rau hoa quả và cảnh quan,A00,15.00,,THPTQG,2020,,daniele15,
TCT,7620113,Công nghệ rau hoa quả và cảnh quan,B00,15.00,,THPTQG,2020,,daniele15,
TCT,7620113,Công nghệ rau hoa quả và cảnh quan,D07,15.00,,THPTQG,2020,,daniele15,
TCT,7620113,Công nghệ rau hoa quả và cảnh quan,D08,15.00,,THPTQG,2020,,daniele15,
TCT,7620114H,Kinh doanh nông nghiệp,A00,15.00,,THPTQG,2020,Học tại khu Hòa An,daniele15,
TCT,7620114H,Kinh doanh nông nghiệp,A01,15.00,,THPTQG,2020,Học tại khu Hòa An,daniele15,
TCT,7620114H,Kinh doanh nông nghiệp,C02,15.00,,THPTQG,2020,Học tại khu Hòa An,daniele15,
TCT,7620114H,Kinh doanh nông nghiệp,D01,15.00,,THPTQG,2020,Học tại khu Hòa An,daniele15,
TCT,7620115,Kinh tế,A00,22.50,,THPTQG,2020,Kinh tế nông nghiệp,daniele15,
TCT,7620115,Kinh tế,A01,22.50,,THPTQG,2020,Kinh tế nông nghiệp,daniele15,
TCT,7620115,Kinh tế,C02,22.50,,THPTQG,2020,Kinh tế nông nghiệp,daniele15,
TCT,7620115,Kinh tế,D01,22.50,,THPTQG,2020,Kinh tế nông nghiệp,daniele15,
TCT,7620115H,Kinh tế,A00,15.75,,THPTQG,2020,Kinh tế nông nghiệp - Học tại khu Hòa An,daniele15,
TCT,7620115H,Kinh tế,A01,15.75,,THPTQG,2020,Kinh tế nông nghiệp - Học tại khu Hòa An,daniele15,
TCT,7620115H,Kinh tế,C02,15.75,,THPTQG,2020,Kinh tế nông nghiệp - Học tại khu Hòa An,daniele15,
TCT,7620115H,Kinh tế,D01,15.75,,THPTQG,2020,Kinh tế nông nghiệp - Học tại khu Hòa An,daniele15,
TCT,7620301,Nuôi trồng thuỷ sản,A00,16.00,,THPTQG,2020,,daniele15,
TCT,7620301,Nuôi trồng thuỷ sản,B00,16.00,,THPTQG,2020,,daniele15,
TCT,7620301,Nuôi trồng thuỷ sản,D07,16.00,,THPTQG,2020,,daniele15,
TCT,7620301,Nuôi trồng thuỷ sản,D08,16.00,,THPTQG,2020,,daniele15,
TCT,7620301T,Nuôi trồng thuỷ sản,A01,15.00,,THPTQG,2020,Chương trình tiên tiến,daniele15,
TCT,7620301T,Nuôi trồng thuỷ sản,D07,15.00,,THPTQG,2020,Chương trình tiên tiến,daniele15,
TCT,7620301T,Nuôi trồng thuỷ sản,D08,15.00,,THPTQG,2020,Chương trình tiên tiến,daniele15,
TCT,7620302,Bệnh học thủy sản,A00,15.00,,THPTQG,2020,,daniele15,
TCT,7620302,Bệnh học thủy sản,B00,15.00,,THPTQG,2020,,daniele15,
TCT,7620302,Bệnh học thủy sản,D07,15.00,,THPTQG,2020,,daniele15,
TCT,7620302,Bệnh học thủy sản,D08,15.00,,THPTQG,2020,,daniele15,
TCT,7620305,Quản lý thủy sản,A00,15.00,,THPTQG,2020,,daniele15,
TCT,7620305,Quản lý thủy sản,B00,15.00,,THPTQG,2020,,daniele15,
TCT,7620305,Quản lý thủy sản,D07,15.00,,THPTQG,2020,,daniele15,
TCT,7620305,Quản lý thủy sản,D08,15.00,,THPTQG,2020,,daniele15,
TCT,7640101,Thú y,A02,22.25,,THPTQG,2020,,daniele15,
TCT,7640101,Thú y,B00,22.25,,THPTQG,2020,,daniele15,
TCT,7640101,Thú y,D07,22.25,,THPTQG,2020,,daniele15,
TCT,7640101,Thú y,D08,22.25,,THPTQG,2020,,daniele15,
TCT,7720203,Hoá dược,A00,24.75,,THPTQG,2020,,daniele15,
TCT,7720203,Hoá dược,B00,24.75,,THPTQG,2020,,daniele15,
TCT,7720203,Hoá dược,D07,24.75,,THPTQG,2020,,daniele15,
TCT,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,24.25,,THPTQG,2020,,daniele15,
TCT,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,24.25,,THPTQG,2020,,daniele15,
TCT,7810103,Quản trị dịch vụ du lịch và lữ hành,C02,24.25,,THPTQG,2020,,daniele15,
TCT,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,24.25,,THPTQG,2020,,daniele15,
TCT,7850101,Quản lý tài nguyên và môi trường,A00,18.00,,THPTQG,2020,,daniele15,
TCT,7850101,Quản lý tài nguyên và môi trường,A01,18.00,,THPTQG,2020,,daniele15,
TCT,7850101,Quản lý tài nguyên và môi trường,B00,18.00,,THPTQG,2020,,daniele15,
TCT,7850101,Quản lý tài nguyên và môi trường,D07,18.00,,THPTQG,2020,,daniele15,
TCT,7850102,Kinh tế,A00,21.50,,THPTQG,2020,Kinh tế tài nguyên thiên nhiên,daniele15,
TCT,7850102,Kinh tế,A01,21.50,,THPTQG,2020,Kinh tế tài nguyên thiên nhiên,daniele15,
TCT,7850102,Kinh tế,C02,21.50,,THPTQG,2020,Kinh tế tài nguyên thiên nhiên,daniele15,
TCT,7850102,Kinh tế,D01,21.50,,THPTQG,2020,Kinh tế tài nguyên thiên nhiên,daniele15,
TCT,7850103,Quản lý đất đai,A00,18.00,,THPTQG,2020,,daniele15,
TCT,7850103,Quản lý đất đai,A01,18.00,,THPTQG,2020,,daniele15,
TCT,7850103,Quản lý đất đai,B00,18.00,,THPTQG,2020,,daniele15,
TCT,7850103,Quản lý đất đai,D07,18.00,,THPTQG,2020,,daniele15,
TDD,7220201,Ngôn ngữ Anh,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7220201,Ngôn ngữ Anh,D07,15.00,,THPTQG,2020,,daniele15,
TDD,7220201,Ngôn ngữ Anh,D14,15.00,,THPTQG,2020,,daniele15,
TDD,7220201,Ngôn ngữ Anh,D15,15.00,,THPTQG,2020,,daniele15,
TDD,7229030,Văn học,C00,15.00,,THPTQG,2020,,daniele15,
TDD,7229030,Văn học,C04,15.00,,THPTQG,2020,,daniele15,
TDD,7229030,Văn học,D14,15.00,,THPTQG,2020,,daniele15,
TDD,7229030,Văn học,D15,15.00,,THPTQG,2020,,daniele15,
TDD,7310201,Chính trị học,A00,15.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7310201,Chính trị học,C00,15.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7310201,Chính trị học,C03,15.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7310201,Chính trị học,C04,15.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7310205,Quản lý nhà nước,A00,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7310205,Quản lý nhà nước,C00,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7310205,Quản lý nhà nước,C03,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7310205,Quản lý nhà nước,C04,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7310630,Việt Nam học,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7310630,Việt Nam học,C00,15.00,,THPTQG,2020,,daniele15,
TDD,7310630,Việt Nam học,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7310630,Việt Nam học,D96,15.00,,THPTQG,2020,,daniele15,
TDD,7320104,Truyền thông đa phương tiện,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7320104,Truyền thông đa phương tiện,C00,15.00,,THPTQG,2020,,daniele15,
TDD,7320104,Truyền thông đa phương tiện,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7320104,Truyền thông đa phương tiện,D15,15.00,,THPTQG,2020,,daniele15,
TDD,7340101,Quản trị kinh doanh,A00,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7340101,Quản trị kinh doanh,A01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7340101,Quản trị kinh doanh,D01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7340101,Quản trị kinh doanh,D09,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7340101,Quản trị kinh doanh,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7340101,Quản trị kinh doanh,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7340101,Quản trị kinh doanh,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7340101,Quản trị kinh doanh,D09,15.00,,THPTQG,2020,,daniele15,
TDD,7340115,Marketing,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7340115,Marketing,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7340115,Marketing,C04,15.00,,THPTQG,2020,,daniele15,
TDD,7340115,Marketing,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7340120,Kinh doanh quốc tế,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7340120,Kinh doanh quốc tế,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7340120,Kinh doanh quốc tế,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7340120,Kinh doanh quốc tế,D04,15.00,,THPTQG,2020,,daniele15,
TDD,7340201,Tài chính - Ngân hàng,A00,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7340201,Tài chính - Ngân hàng,A01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7340201,Tài chính - Ngân hàng,C04,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7340201,Tài chính - Ngân hàng,D01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7340201,Tài chính - Ngân hàng,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7340201,Tài chính - Ngân hàng,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7340201,Tài chính - Ngân hàng,C04,15.00,,THPTQG,2020,,daniele15,
TDD,7340201,Tài chính - Ngân hàng,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7340301,Kế toán,A00,14.00,,THPTQG,2020,,daniele15,
TDD,7340301,Kế toán,A01,14.00,,THPTQG,2020,,daniele15,
TDD,7340301,Kế toán,D01,14.00,,THPTQG,2020,,daniele15,
TDD,7340301,Kế toán,D09,14.00,,THPTQG,2020,,daniele15,
TDD,7340301,Kế toán,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7340301,Kế toán,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7340301,Kế toán,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7340301,Kế toán,D09,15.00,,THPTQG,2020,,daniele15,
TDD,7340406,Quản trị văn phòng,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7340406,Quản trị văn phòng,C00,15.00,,THPTQG,2020,,daniele15,
TDD,7340406,Quản trị văn phòng,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7340406,Quản trị văn phòng,D96,15.00,,THPTQG,2020,,daniele15,
TDD,7380101,Luật,A00,14.00,,THPTQG,2020,,daniele15,
TDD,7380101,Luật,B00,14.00,,THPTQG,2020,,daniele15,
TDD,7380101,Luật,B02,14.00,,THPTQG,2020,,daniele15,
TDD,7380101,Luật,C03,14.00,,THPTQG,2020,,daniele15,
TDD,7380107,Luật,C00,14.00,,THPTQG,2020,Luật kinh tế,daniele15,
TDD,7380107,Luật,D14,14.00,,THPTQG,2020,Luật kinh tế,daniele15,
TDD,7380107,Luật,D66,14.00,,THPTQG,2020,Luật kinh tế,daniele15,
TDD,7380107,Luật,D84,14.00,,THPTQG,2020,Luật kinh tế,daniele15,
TDD,7380107,Luật,C00,15.00,,THPTQG,2020,Luật kinh tế,daniele15,
TDD,7380107,Luật,D14,15.00,,THPTQG,2020,Luật kinh tế,daniele15,
TDD,7380107,Luật,D66,15.00,,THPTQG,2020,Luật kinh tế,daniele15,
TDD,7380107,Luật,D84,15.00,,THPTQG,2020,Luật kinh tế,daniele15,
TDD,7480201,Công nghệ thông tin,A00,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7480201,Công nghệ thông tin,A01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7480201,Công nghệ thông tin,D01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7480201,Công nghệ thông tin,D09,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7480201,Công nghệ thông tin,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7480201,Công nghệ thông tin,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7480201,Công nghệ thông tin,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7480201,Công nghệ thông tin,D09,15.00,,THPTQG,2020,,daniele15,
TDD,7510102,Công nghệ kỹ thuật công trình xây dựng,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7510102,Công nghệ kỹ thuật công trình xây dựng,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7510102,Công nghệ kỹ thuật công trình xây dựng,A02,15.00,,THPTQG,2020,,daniele15,
TDD,7510102,Công nghệ kỹ thuật công trình xây dựng,C01,15.00,,THPTQG,2020,,daniele15,
TDD,7510103,Công nghệ kỹ thuật xây dựng,A00,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7510103,Công nghệ kỹ thuật xây dựng,D01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7510205,Công nghệ kỹ thuật ô tô,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7510205,Công nghệ kỹ thuật ô tô,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7510205,Công nghệ kỹ thuật ô tô,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7510205,Công nghệ kỹ thuật ô tô,D09,15.00,,THPTQG,2020,,daniele15,
TDD,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,15.00,,THPTQG,2020,,daniele15,
TDD,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,15.00,,THPTQG,2020,,daniele15,
TDD,7510301,"Công nghệ kỹ thuật điện, điện tử",D01,15.00,,THPTQG,2020,,daniele15,
TDD,7510301,"Công nghệ kỹ thuật điện, điện tử",D09,15.00,,THPTQG,2020,,daniele15,
TDD,7540101,Công nghệ thực phẩm,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7540101,Công nghệ thực phẩm,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7540101,Công nghệ thực phẩm,A02,15.00,,THPTQG,2020,,daniele15,
TDD,7540101,Công nghệ thực phẩm,C01,15.00,,THPTQG,2020,,daniele15,
TDD,7620105,Chăn nuôi,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7620105,Chăn nuôi,A02,15.00,,THPTQG,2020,,daniele15,
TDD,7620105,Chăn nuôi,B00,15.00,,THPTQG,2020,,daniele15,
TDD,7620105,Chăn nuôi,D08,15.00,,THPTQG,2020,,daniele15,
TDD,7620301,Nuôi trồng thuỷ sản,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7620301,Nuôi trồng thuỷ sản,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7620301,Nuôi trồng thuỷ sản,B00,15.00,,THPTQG,2020,,daniele15,
TDD,7620301,Nuôi trồng thuỷ sản,D07,15.00,,THPTQG,2020,,daniele15,
TDD,7640101,Thú y,A06,14.00,,THPTQG,2020,,daniele15,
TDD,7640101,Thú y,B00,14.00,,THPTQG,2020,,daniele15,
TDD,7640101,Thú y,B02,14.00,,THPTQG,2020,,daniele15,
TDD,7640101,Thú y,C02,14.00,,THPTQG,2020,,daniele15,
TDD,7640101,Thú y,A06,15.00,,THPTQG,2020,,daniele15,
TDD,7640101,Thú y,B00,15.00,,THPTQG,2020,,daniele15,
TDD,7640101,Thú y,B02,15.00,,THPTQG,2020,,daniele15,
TDD,7640101,Thú y,C02,15.00,,THPTQG,2020,,daniele15,
TDD,7720115,Y học cổ truyền,A00,21.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7720115,Y học cổ truyền,B00,21.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7720115,Y học cổ truyền,B02,21.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7720201,Dược học,A00,21.00,,THPTQG,2020,,daniele15,
TDD,7720201,Dược học,B00,21.00,,THPTQG,2020,,daniele15,
TDD,7720201,Dược học,B02,21.00,,THPTQG,2020,,daniele15,
TDD,7720301,Điều dưỡng,A00,19.00,,THPTQG,2020,,daniele15,
TDD,7720301,Điều dưỡng,B00,19.00,,THPTQG,2020,,daniele15,
TDD,7720301,Điều dưỡng,B02,19.00,,THPTQG,2020,,daniele15,
TDD,7720401,Dinh dưỡng,A00,18.00,,THPTQG,2020,,daniele15,
TDD,7720401,Dinh dưỡng,B00,18.00,,THPTQG,2020,,daniele15,
TDD,7720401,Dinh dưỡng,B02,18.00,,THPTQG,2020,,daniele15,
TDD,7810101,Du lịch,C00,15.00,,THPTQG,2020,,daniele15,
TDD,7810101,Du lịch,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7810101,Du lịch,D14,15.00,,THPTQG,2020,,daniele15,
TDD,7810101,Du lịch,D15,15.00,,THPTQG,2020,,daniele15,
TDD,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7810103,Quản trị dịch vụ du lịch và lữ hành,C04,15.00,,THPTQG,2020,,daniele15,
TDD,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7810201,Quản trị khách sạn,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7810201,Quản trị khách sạn,C00,15.00,,THPTQG,2020,,daniele15,
TDD,7810201,Quản trị khách sạn,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7810201,Quản trị khách sạn,D96,15.00,,THPTQG,2020,,daniele15,
TDD,7850101,Quản lý tài nguyên và môi trường,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7850101,Quản lý tài nguyên và môi trường,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7850101,Quản lý tài nguyên và môi trường,B00,15.00,,THPTQG,2020,,daniele15,
TDD,7850101,Quản lý tài nguyên và môi trường,D01,15.00,,THPTQG,2020,,daniele15,
TDD,7850103,Quản lý đất đai,A00,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7850103,Quản lý đất đai,A01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7850103,Quản lý đất đai,B00,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7850103,Quản lý đất đai,D01,14.00,,THPTQG,2020,Điểm thi TN THPT,daniele15,
TDD,7850103,Quản lý đất đai,A00,15.00,,THPTQG,2020,,daniele15,
TDD,7850103,Quản lý đất đai,A01,15.00,,THPTQG,2020,,daniele15,
TDD,7850103,Quản lý đất đai,B00,15.00,,THPTQG,2020,,daniele15,
TDD,7850103,Quản lý đất đai,D01,15.00,,THPTQG,2020,,daniele15,
TDL,7140202,Giáo dục Tiểu học,A16,19.50,,THPTQG,2020,,daniele15,
TDL,7140202,Giáo dục Tiểu học,C14,19.50,,THPTQG,2020,,daniele15,
TDL,7140202,Giáo dục Tiểu học,C15,19.50,,THPTQG,2020,,daniele15,
TDL,7140202,Giáo dục Tiểu học,D01,19.50,,THPTQG,2020,,daniele15,
TDL,7140209,Sư phạm Toán học,A00,18.50,,THPTQG,2020,,daniele15,
TDL,7140209,Sư phạm Toán học,A01,18.50,,THPTQG,2020,,daniele15,
TDL,7140209,Sư phạm Toán học,D07,18.50,,THPTQG,2020,,daniele15,
TDL,7140209,Sư phạm Toán học,D90,18.50,,THPTQG,2020,,daniele15,
TDL,7140210,Sư phạm Tin học,A00,24.00,,THPTQG,2020,,daniele15,
TDL,7140210,Sư phạm Tin học,A01,24.00,,THPTQG,2020,,daniele15,
TDL,7140210,Sư phạm Tin học,D07,24.00,,THPTQG,2020,,daniele15,
TDL,7140210,Sư phạm Tin học,D90,24.00,,THPTQG,2020,,daniele15,
TDL,7140211,Sư phạm Vật lý,A00,21.00,,THPTQG,2020,,daniele15,
TDL,7140211,Sư phạm Vật lý,A01,21.00,,THPTQG,2020,,daniele15,
TDL,7140211,Sư phạm Vật lý,A12,21.00,,THPTQG,2020,,daniele15,
TDL,7140211,Sư phạm Vật lý,D90,21.00,,THPTQG,2020,,daniele15,
TDL,7140212,Sư phạm Hóa học,A00,18.50,,THPTQG,2020,,daniele15,
TDL,7140212,Sư phạm Hóa học,B00,18.50,,THPTQG,2020,,daniele15,
TDL,7140212,Sư phạm Hóa học,D07,18.50,,THPTQG,2020,,daniele15,
TDL,7140212,Sư phạm Hóa học,D90,18.50,,THPTQG,2020,,daniele15,
TDL,7140213,Sư phạm Sinh học,A00,22.00,,THPTQG,2020,,daniele15,
TDL,7140213,Sư phạm Sinh học,B00,22.00,,THPTQG,2020,,daniele15,
TDL,7140213,Sư phạm Sinh học,B08,22.00,,THPTQG,2020,,daniele15,
TDL,7140213,Sư phạm Sinh học,D90,22.00,,THPTQG,2020,,daniele15,
TDL,7140217,Sư phạm Ngữ văn,C00,18.50,,THPTQG,2020,,daniele15,
TDL,7140217,Sư phạm Ngữ văn,C20,18.50,,THPTQG,2020,,daniele15,
TDL,7140217,Sư phạm Ngữ văn,D14,18.50,,THPTQG,2020,,daniele15,
TDL,7140217,Sư phạm Ngữ văn,D15,18.50,,THPTQG,2020,,daniele15,
TDL,7140218,Sư phạm Lịch sử,C00,18.50,,THPTQG,2020,,daniele15,
TDL,7140218,Sư phạm Lịch sử,C19,18.50,,THPTQG,2020,,daniele15,
TDL,7140218,Sư phạm Lịch sử,C20,18.50,,THPTQG,2020,,daniele15,
TDL,7140218,Sư phạm Lịch sử,D14,18.50,,THPTQG,2020,,daniele15,
TDL,7140231,Sư phạm Tiếng Anh,D01,18.50,,THPTQG,2020,,daniele15,
TDL,7140231,Sư phạm Tiếng Anh,D72,18.50,,THPTQG,2020,,daniele15,
TDL,7140231,Sư phạm Tiếng Anh,D96,18.50,,THPTQG,2020,,daniele15,
TDL,7220201,Ngôn ngữ Anh,D01,16.00,,THPTQG,2020,,daniele15,
TDL,7220201,Ngôn ngữ Anh,D72,16.00,,THPTQG,2020,,daniele15,
TDL,7220201,Ngôn ngữ Anh,D96,16.00,,THPTQG,2020,,daniele15,
TDL,7229010,Lịch sử,C00,15.00,,THPTQG,2020,,daniele15,
TDL,7229010,Lịch sử,C19,15.00,,THPTQG,2020,,daniele15,
TDL,7229010,Lịch sử,D14,15.00,,THPTQG,2020,,daniele15,
TDL,7229010,Lịch sử,D78,15.00,,THPTQG,2020,,daniele15,
TDL,7229030,Văn học,C00,15.00,,THPTQG,2020,,daniele15,
TDL,7229030,Văn học,D14,15.00,,THPTQG,2020,,daniele15,
TDL,7229030,Văn học,D15,15.00,,THPTQG,2020,,daniele15,
TDL,7229030,Văn học,D78,15.00,,THPTQG,2020,,daniele15,
TDL,7229040,Văn hoá học,C00,15.00,,THPTQG,2020,,daniele15,
TDL,7229040,Văn hoá học,D14,15.00,,THPTQG,2020,,daniele15,
TDL,7229040,Văn hoá học,D15,15.00,,THPTQG,2020,,daniele15,
TDL,7229040,Văn hoá học,D78,15.00,,THPTQG,2020,,daniele15,
TDL,7310301,Xã hội học,C00,15.00,,THPTQG,2020,,daniele15,
TDL,7310301,Xã hội học,C14,15.00,,THPTQG,2020,,daniele15,
TDL,7310301,Xã hội học,D01,15.00,,THPTQG,2020,,daniele15,
TDL,7310301,Xã hội học,D78,15.00,,THPTQG,2020,,daniele15,
TDL,7310601,Quốc tế học,C00,15.00,,THPTQG,2020,,daniele15,
TDL,7310601,Quốc tế học,C20,15.00,,THPTQG,2020,,daniele15,
TDL,7310601,Quốc tế học,D01,15.00,,THPTQG,2020,,daniele15,
TDL,7310601,Quốc tế học,D78,15.00,,THPTQG,2020,,daniele15,
TDL,7310608,Đông phương học,C00,16.00,,THPTQG,2020,,daniele15,
TDL,7310608,Đông phương học,D01,16.00,,THPTQG,2020,,daniele15,
TDL,7310608,Đông phương học,D78,16.00,,THPTQG,2020,,daniele15,
TDL,7310608,Đông phương học,D96,16.00,,THPTQG,2020,,daniele15,
TDL,7310630,Việt Nam học,C00,15.00,,THPTQG,2020,,daniele15,
TDL,7310630,Việt Nam học,D14,15.00,,THPTQG,2020,,daniele15,
TDL,7310630,Việt Nam học,D15,15.00,,THPTQG,2020,,daniele15,
TDL,7310630,Việt Nam học,D78,15.00,,THPTQG,2020,,daniele15,
TDL,7340101,Quản trị kinh doanh,A00,17.00,,THPTQG,2020,,daniele15,
TDL,7340101,Quản trị kinh doanh,A01,17.00,,THPTQG,2020,,daniele15,
TDL,7340101,Quản trị kinh doanh,D01,17.00,,THPTQG,2020,,daniele15,
TDL,7340101,Quản trị kinh doanh,D96,17.00,,THPTQG,2020,,daniele15,
TDL,7340301,Kế toán,A00,16.00,,THPTQG,2020,,daniele15,
TDL,7340301,Kế toán,A01,16.00,,THPTQG,2020,,daniele15,
TDL,7340301,Kế toán,D01,16.00,,THPTQG,2020,,daniele15,
TDL,7340301,Kế toán,D96,16.00,,THPTQG,2020,,daniele15,
TDL,7380101,Luật,A00,17.00,,THPTQG,2020,,daniele15,
TDL,7380101,Luật,C00,17.00,,THPTQG,2020,,daniele15,
TDL,7380101,Luật,C20,17.00,,THPTQG,2020,,daniele15,
TDL,7380101,Luật,D01,17.00,,THPTQG,2020,,daniele15,
TDL,7420101,Sinh học,A00,15.00,,THPTQG,2020,,daniele15,
TDL,7420101,Sinh học,B00,15.00,,THPTQG,2020,,daniele15,
TDL,7420101,Sinh học,D08,15.00,,THPTQG,2020,,daniele15,
TDL,7420101,Sinh học,D90,15.00,,THPTQG,2020,,daniele15,
TDL,7420201,Công nghệ sinh học,A00,15.00,,THPTQG,2020,,daniele15,
TDL,7420201,Công nghệ sinh học,D90,15.00,,THPTQG,2020,,daniele15,
TDL,7440102,Vật lý học,A00,15.00,,THPTQG,2020,,daniele15,
TDL,7440102,Vật lý học,A01,15.00,,THPTQG,2020,,daniele15,
TDL,7440102,Vật lý học,A12,15.00,,THPTQG,2020,,daniele15,
TDL,7440102,Vật lý học,D90,15.00,,THPTQG,2020,,daniele15,
